index,participant_id,identification,audience,shorthand,item_id,intimacy,self-disclosure,valence,age,gender,area,social_media_use,facebook,twitter,instagram,snapchat,secret,yik_yak,whisper
2675,87,real_name,nearby,RN,27,-3,1,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2676,87,real_name,nearby,RN,2,-3,2,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2677,87,real_name,nearby,RN,4,2,0,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2678,87,real_name,nearby,RN,24,3,0,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2679,87,real_name,nearby,RN,5,-3,0,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2680,87,real_name,nearby,RN,7,2,2,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2681,87,real_name,nearby,RN,12,1,1,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2682,87,real_name,nearby,RN,23,2,0,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2683,87,real_name,nearby,RN,11,1,0,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2684,87,real_name,nearby,RN,33,1,0,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2685,87,real_name,nearby,RN,26,1,0,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2686,87,real_name,nearby,RN,31,3,0,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2687,87,real_name,nearby,RN,35,-3,2,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2688,87,real_name,nearby,RN,34,-2,0,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2689,87,real_name,nearby,RN,9,-3,3,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2690,87,real_name,nearby,RN,29,-2,0,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2691,87,real_name,nearby,RN,10,-3,3,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2692,87,real_name,nearby,RN,3,-3,3,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2693,87,real_name,nearby,RN,36,-3,3,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2694,87,real_name,nearby,RN,30,3,0,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2695,87,real_name,nearby,RN,21,-1,0,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2696,87,real_name,nearby,RN,14,3,0,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2697,87,real_name,nearby,RN,18,3,0,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2698,87,real_name,nearby,RN,28,3,0,negative,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2699,87,real_name,nearby,RN,15,-1,0,positive,35,Male,Suburban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2700,88,anonymous,nearby,AN,20,0,0,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2701,88,anonymous,nearby,AN,19,2,0,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2702,88,anonymous,nearby,AN,22,1,1,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2703,88,anonymous,nearby,AN,32,0,0,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2704,88,anonymous,nearby,AN,8,-3,1,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2705,88,anonymous,nearby,AN,17,-3,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2706,88,anonymous,nearby,AN,1,-3,3,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2707,88,anonymous,nearby,AN,13,-3,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2708,88,anonymous,nearby,AN,6,-3,3,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2709,88,anonymous,nearby,AN,16,-2,1,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2710,88,anonymous,nearby,AN,25,-2,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2711,88,anonymous,nearby,AN,27,-2,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2712,88,anonymous,nearby,AN,2,-3,2,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2713,88,anonymous,nearby,AN,4,-3,0,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2714,88,anonymous,nearby,AN,24,-1,0,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2715,88,anonymous,nearby,AN,5,-3,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2716,88,anonymous,nearby,AN,7,-2,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2717,88,anonymous,nearby,AN,12,0,1,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2718,88,anonymous,nearby,AN,23,-1,0,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2719,88,anonymous,nearby,AN,11,-3,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2720,88,anonymous,nearby,AN,33,-2,1,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2721,88,anonymous,nearby,AN,26,-3,1,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2722,88,anonymous,nearby,AN,31,2,0,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2723,88,anonymous,nearby,AN,35,1,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2724,88,anonymous,nearby,AN,34,-2,2,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2725,88,anonymous,nearby,AN,9,-2,3,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2726,88,anonymous,nearby,AN,29,-3,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2727,88,anonymous,nearby,AN,10,-2,3,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2728,88,anonymous,nearby,AN,3,-3,3,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2729,88,anonymous,nearby,AN,36,0,2,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2730,88,anonymous,nearby,AN,30,-3,2,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2731,88,anonymous,nearby,AN,21,-1,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2732,88,anonymous,nearby,AN,14,-3,2,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2733,88,anonymous,nearby,AN,18,-2,2,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2734,88,anonymous,nearby,AN,28,-3,0,negative,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2735,88,anonymous,nearby,AN,15,-2,2,positive,63,Female,Urban,Frequently,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2736,89,anonymous,nearby,AN,20,2,1,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2737,89,anonymous,nearby,AN,19,0,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2738,89,anonymous,nearby,AN,22,1,1,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2739,89,anonymous,nearby,AN,32,3,0,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2740,89,anonymous,nearby,AN,8,0,2,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2741,89,anonymous,nearby,AN,17,-2,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2742,89,anonymous,nearby,AN,1,-2,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2743,89,anonymous,nearby,AN,13,-2,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2744,89,anonymous,nearby,AN,6,-2,2,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2745,89,anonymous,nearby,AN,16,-3,2,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2746,89,anonymous,nearby,AN,25,-1,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2747,89,anonymous,nearby,AN,27,-2,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2748,89,anonymous,nearby,AN,2,-3,2,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2749,89,anonymous,nearby,AN,4,0,0,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2750,89,anonymous,nearby,AN,24,0,1,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2751,89,anonymous,nearby,AN,5,-1,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2752,89,anonymous,nearby,AN,7,-1,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2753,89,anonymous,nearby,AN,12,0,0,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2754,89,anonymous,nearby,AN,23,-1,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2755,89,anonymous,nearby,AN,11,1,1,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2756,89,anonymous,nearby,AN,33,-1,1,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2757,89,anonymous,nearby,AN,26,2,1,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2758,89,anonymous,nearby,AN,31,3,1,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2759,89,anonymous,nearby,AN,35,-3,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2760,89,anonymous,nearby,AN,34,1,1,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2761,89,anonymous,nearby,AN,9,-3,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2762,89,anonymous,nearby,AN,29,-1,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2763,89,anonymous,nearby,AN,10,-2,2,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2764,89,anonymous,nearby,AN,3,-3,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2765,89,anonymous,nearby,AN,36,0,2,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2766,89,anonymous,nearby,AN,30,3,0,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2767,89,anonymous,nearby,AN,21,0,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2768,89,anonymous,nearby,AN,14,1,1,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2769,89,anonymous,nearby,AN,18,2,1,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2770,89,anonymous,nearby,AN,28,2,0,negative,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2771,89,anonymous,nearby,AN,15,-2,2,positive,32,Male,Rural,Seldom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2772,90,anonymous,social_ties,AS,20,3,0,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2773,90,anonymous,social_ties,AS,19,1,1,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2774,90,anonymous,social_ties,AS,22,1,1,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2775,90,anonymous,social_ties,AS,32,3,1,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2776,90,anonymous,social_ties,AS,8,1,2,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2777,90,anonymous,social_ties,AS,17,1,3,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2778,90,anonymous,social_ties,AS,1,-2,3,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2779,90,anonymous,social_ties,AS,13,0,2,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2780,90,anonymous,social_ties,AS,6,-2,3,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2781,90,anonymous,social_ties,AS,16,0,2,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2782,90,anonymous,social_ties,AS,25,3,1,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2783,90,anonymous,social_ties,AS,27,1,1,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2784,90,anonymous,social_ties,AS,2,-2,3,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2785,90,anonymous,social_ties,AS,4,-2,3,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2786,90,anonymous,social_ties,AS,24,3,0,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2787,90,anonymous,social_ties,AS,5,-2,3,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2788,90,anonymous,social_ties,AS,7,-1,1,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2789,90,anonymous,social_ties,AS,12,2,1,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2790,90,anonymous,social_ties,AS,23,-2,1,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2791,90,anonymous,social_ties,AS,11,1,1,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2792,90,anonymous,social_ties,AS,33,1,1,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2793,90,anonymous,social_ties,AS,26,3,1,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2794,90,anonymous,social_ties,AS,31,2,0,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2795,90,anonymous,social_ties,AS,35,0,3,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2796,90,anonymous,social_ties,AS,34,2,0,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2797,90,anonymous,social_ties,AS,9,0,3,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2798,90,anonymous,social_ties,AS,29,1,2,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2799,90,anonymous,social_ties,AS,10,-1,2,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2800,90,anonymous,social_ties,AS,3,-3,3,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2801,90,anonymous,social_ties,AS,36,0,2,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2802,90,anonymous,social_ties,AS,30,3,0,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2803,90,anonymous,social_ties,AS,21,3,0,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2804,90,anonymous,social_ties,AS,14,2,1,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2805,90,anonymous,social_ties,AS,18,1,1,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2806,90,anonymous,social_ties,AS,28,3,0,negative,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2807,90,anonymous,social_ties,AS,15,0,2,positive,30,Male,Urban,Frequently,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2808,91,anonymous,social_ties,AS,20,2,1,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2809,91,anonymous,social_ties,AS,19,0,2,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2810,91,anonymous,social_ties,AS,22,-1,2,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2811,91,anonymous,social_ties,AS,32,3,0,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2812,91,anonymous,social_ties,AS,8,1,2,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2813,91,anonymous,social_ties,AS,17,-2,2,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2814,91,anonymous,social_ties,AS,1,-3,3,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2815,91,anonymous,social_ties,AS,13,-3,3,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2816,91,anonymous,social_ties,AS,6,1,1,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2817,91,anonymous,social_ties,AS,16,-3,3,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2818,91,anonymous,social_ties,AS,25,-3,3,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2819,91,anonymous,social_ties,AS,27,-2,3,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2820,91,anonymous,social_ties,AS,2,-1,2,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2821,91,anonymous,social_ties,AS,4,-1,1,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2822,91,anonymous,social_ties,AS,24,-2,1,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2823,91,anonymous,social_ties,AS,5,-3,3,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2824,91,anonymous,social_ties,AS,7,-3,3,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2825,91,anonymous,social_ties,AS,12,2,0,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2826,91,anonymous,social_ties,AS,23,-1,1,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2827,91,anonymous,social_ties,AS,11,1,2,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2828,91,anonymous,social_ties,AS,33,-1,2,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2829,91,anonymous,social_ties,AS,26,0,1,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2830,91,anonymous,social_ties,AS,31,3,0,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2831,91,anonymous,social_ties,AS,35,-3,3,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2832,91,anonymous,social_ties,AS,34,-1,2,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2833,91,anonymous,social_ties,AS,9,-3,3,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2834,91,anonymous,social_ties,AS,29,1,2,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2835,91,anonymous,social_ties,AS,10,-3,3,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2836,91,anonymous,social_ties,AS,3,-3,3,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2837,91,anonymous,social_ties,AS,36,0,2,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2838,91,anonymous,social_ties,AS,30,0,1,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2839,91,anonymous,social_ties,AS,21,-1,2,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2840,91,anonymous,social_ties,AS,14,-2,3,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2841,91,anonymous,social_ties,AS,18,-1,2,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2842,91,anonymous,social_ties,AS,28,2,0,negative,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2843,91,anonymous,social_ties,AS,15,-3,2,positive,54,Female,Urban,Frequently,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2844,92,real_name,nearby,RN,20,3,0,negative,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2845,92,real_name,nearby,RN,19,1,0,positive,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2846,92,real_name,nearby,RN,22,1,1,negative,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2847,92,real_name,nearby,RN,32,3,0,negative,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2848,92,real_name,nearby,RN,8,1,0,negative,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2849,92,real_name,nearby,RN,17,1,1,positive,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2850,92,real_name,nearby,RN,1,-1,1,positive,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2851,92,real_name,nearby,RN,13,1,1,positive,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2852,92,real_name,nearby,RN,6,-1,1,negative,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2853,92,real_name,nearby,RN,16,0,1,negative,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2854,92,real_name,nearby,RN,25,-1,0,positive,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2855,92,real_name,nearby,RN,27,0,1,positive,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2856,92,real_name,nearby,RN,2,-1,1,negative,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2857,92,real_name,nearby,RN,4,1,1,negative,25,Male,Urban,Frequently,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
